mat_number;supplier_item_number;supplier_id;quantity_amount;price_unit;amount
MAT01743188;523-T3301002;7300090;25;0;7.03
MAT01743280;649-8656O15SLTLF;7300090;0;0;1.12
MAT01743280;649-8656O15SLTLF;7300090;10;0;0.992
MAT01743280;649-8656O15SLTLF;7300090;50;0;0.894
MAT01743509;538-19-09-1156;7300090;0;0;0.79
MAT01743553;1918365;7300090;0;0;21.46
MAT01743553;1918365;7300090;25;0;15.63
MAT01743553;1918365;7300090;100;0;12.64
MAT01744164;538-19-09-1062;7300090;0;0;0.56
MAT01745090;538-33482-8601;7300090;0;0;2.52
MAT01745090;538-33482-8601;7300090;25;0;2.2
MAT01745090;538-33482-8601;7300090;100;0;1.99
MAT01745450;538-172709-0008;7300090;0;0;0.22
MAT01745678;770421-1;7300090;0;0;0.12
MAT01745795;538-46235-0003;7300090;0;1000;52
MAT01747241;175289-2;7300090;0;0;0.28
MAT01747244;2-178127-6;7300090;0;0;1.86
MAT01747259;571-1021072;7300090;0;0;0.34
MAT01747259;571-1021072;7300090;1000;0;0.277
MAT01747259;571-1021072;7300090;200;0;0.252
MAT01747805;654-RT0L-20CPG-S5;7300090;0;0;17.31
MAT01747807;654-MP24M23F;7300090;0;0;1.03
MAT01747831;538-19-09-1046;7300090;0;0;0.89
MAT01747831;538-19-09-1046;7300090;10;0;0.838
MAT01747831;538-19-09-1046;7300090;25;0;0.803
MAT01748508;571-HD36-18-14SN-059;7300090;0;0;33.74
MAT01748508;571-HD36-18-14SN-059;7300090;5;0;31.51
MAT01748508;571-HD36-18-14SN-059;7300090;10;0;30.45
MAT01749118;736-GMA1B035RG Mouser;7300090;0;0;6.35
MAT01749430;798-HR10-PC-211;7300090;0;0;0.17
MAT01749443;523-17E-1727-2 Mouser;7300090;0;0;6.54
MAT01749816;798-MDF97-22SCF;7300090;0;0;0.06
MAT01750135;571-2-178288-6;7300090;0;0;0.91
MAT01750343;571-516922;7300090;0;0;28.5
MAT01750535;538-50351-8000;7300090;0;1000;25
MAT01750745;538-104142-1000;7300090;0;0;0.58
MAT01750745;538-104142-1000;7300090;10;0;0.44
MAT01750747;630-HLMP-CM1G-350DD;7300090;0;0;0.89
MAT01750809;649-SMS12PD3;7300090;0;0;5.31
MAT01750960;0-1670150-1;7300090;0;0;0.7
MAT01751064;571-2-1418483-1;7300090;0;0;1.19
MAT01751332;1-104257-0;7300090;0;0;1.16
MAT01751351;523-531-40188;7300090;0;0;2.86
MAT01751369;N/MS3057-10A;7300090;0;0;10.73
MAT01751472;523-531-40188;7300090;0;0;2.86
MAT01751501;381A301-71/42-0;7300090;0;0;20.23
MAT01751501;381A301-71/42-0;7300090;25;0;437.25
MAT01751501;381A301-71/42-0;7300090;100;0;1585
MAT01751993;5-747905-7;7300090;0;0;7.6
MAT01752234;1123721-3;7300090;0;0;0.14
MAT01752839;501-R282223000;7300090;0;0;167.9
MAT01752935;798-DF62C-13S-2.2C;7300090;0;0;0.63
MAT01753003;798-DF62W-EP2226PCF;7300090;0;0;0.11
MAT01753252;871-B64290L632X830;7300090;0;0;0.37
MAT01753252;871-B64290L632X830;7300090;2000;0;0.352
MAT01753252;871-B64290L632X830;7300090;5000;0;0.346
MAT01753418;47566-002LF;7300090;0;0;0.15
MAT01753803;571-111237222;7300090;0;0;0.2
MAT01753803;571-111237222;7300090;10;0;0.105
MAT01753803;571-111237222;7300090;100;0;0.08
MAT01754098;538-172708-0008;7300090;0;0;0.54
MAT01754219;MP20M23F;7300090;0;0;0.79
MAT01754735;538-172709-2001;7300090;0;0;0.23
MAT01754735;538-172709-2001;7300090;1000;0;0.103
MAT01754737;538-172709-2004;7300090;0;0;0.26
MAT01754737;538-172709-2004;7300090;1000;0;0.126
MAT01754891;571-DTV18S-BT-BK;7300090;0;0;6.87
MAT01754893;571-W8-S;7300090;0;0;0.24
MAT01755597;MSDS-04BMMC-SR7001;7300090;0;0;16.29
MAT01755597;MSDS-04BMMC-SR7001;7300090;10;0;15.13
MAT01755597;MSDS-04BMMC-SR7001;7300090;20;0;13.58
MAT01755673;660-MF1/4DCT52R3091F - Mouser;7300090;0;0;0.13
MAT01756117;798-DF11-EP2428PCF;7300090;0;1000;39
MAT01756433;571-794194-1;7300090;0;0;2.68
MAT01756454;HD30-18BT-BK;7300090;0;0;1.93
MAT01756506;523-C09161G0051102;7300090;0;0;10.63
MAT01756910;571-1062-16-0677;7300090;8000;0;0.132
MAT01756910;571-1062-16-0677;7300090;24000;0;0.13
MAT01756910;571-1062-16-0677;7300090;0;0;0.134
MAT01756975;571-1375820-6;7300090;0;0;0.26
MAT01757024;965-DM537446;7300090;0;0;5.25
MAT01757024;965-DM537446;7300090;10;0;4.7
MAT01757024;965-DM537446;7300090;25;0;4.36
MAT01757162;HDP26-18-21SN;7300090;0;0;14.89
MAT01757385;963774-1;7300090;0;0;2.26
MAT01757386;1355437-2;7300090;0;0;0.606
MAT01757389;62553-3;7300090;0;0;0.18
MAT01757442;967652-1;7300090;0;0;0.266
MAT01731816;571-1723381;7300090;0;0;0.29
MAT01734640;523-28100;7300090;0;0;33.28
MAT01734640;523-28100;7300090;10;0;30.85
MAT01734640;523-28100;7300090;25;0;27.71
MAT01734772;571-963530-1;7300090;0;0;0.17
MAT01735069;571-316455-1;7300090;0;100;70.5
MAT0173525;654-MS342016A;7300090;0;100;60.1
MAT01736222;K761;7300090;0;0;97.57
MAT01736334;571-580821;7300090;0;0;384.65
MAT01736376;571-7946176;7300090;0;0;0.43
MAT01737620;538-44133-2400;7300090;0;0;1.53
MAT01737774;656-JL106A2222SEEB;7300090;0;0;85.07
MAT01737774;656-JL106A2222SEEB;7300090;10;0;75.81
MAT01737774;656-JL106A2222SEEB;7300090;50;0;69.22
MAT01740685;538-63819-2900;7300090;0;0;272.8
MAT01741171;538-39-01-2106;7300090;0;0;0.35
MAT01741572;1670057-1;7300090;0;0;0.66
MAT01741575;523-C09131D0071002;7300090;0;0;14.87
MAT01741777;523-C09131H1072002;7300090;0;0;15.45
MAT01742747;M902-2054;7300090;0;0;1.63
MAT01743511;538-03-09-1061;7300090;0;0;0.23
MAT01743558;571-5-925369-0;7300090;0;0;2.21
MAT01743558;571-5-925369-0;7300090;10;0;1.94
MAT01743558;571-5-925369-0;7300090;100;0;1.85
MAT01744586;538-39-00-0077;7300090;0;1000;124
MAT01744698;571-DT06-6S;7300090;0;0;2.18
MAT01745880;571-1044808;7300090;0;0;0.3
MAT01745880;571-1044808;7300090;100;0;0.188
MAT01745880;571-1044808;7300090;1000;0;0.13
MAT01746713;97-3108A-22-22S;7300090;0;0;73.16
MAT01746971;157-EXP-0980;7300090;0;0;5.52
MAT01746971;157-EXP-0980;7300090;25;0;4.14
MAT01746971;157-EXP-0980;7300090;50;0;3.4
MAT01747258;571-2874991;7300090;0;0;1.28
MAT01747258;571-2874991;7300090;250;0;1.15
MAT01747258;571-2874991;7300090;500;0;1.07
MAT01747804;654-RT062028SNH;7300090;0;0;15.58
MAT01749432;798-HR12-SC-211;7300090;0;0;0.17
MAT01749651;649-D38999/26WB98PN;7300090;0;0;65.74
MAT01749926;568-NLT4MX;7300090;0;0;10.79
MAT01749952;202K142-25-0;7300090;0;0;17.51
MAT01750571;651-1823406;7300090;0;0;1.52
MAT01750746;538-104539-8002-CT;7300090;0;100;2.9
MAT01750867;649-76347-403LF;7300090;0;0;0.2
MAT01750899;17E-1657-09;7300090;0;0;4.75
MAT01750920;5748677-1;7300090;0;0;4.69
MAT01750924;66505-9;7300090;0;0;0.25
MAT01750963;566-VAD1A13226/10M;7300090;0;0;33.93
MAT01750979;654-PT08SE-14-19P;7300090;0;0;108.22
MAT01751076;74270044;7300090;0;0;6.29
MAT01751080;649-82913604A;7300090;0;0;7.06
MAT01751080;649-82913604A;7300090;10;0;67.6
MAT01751080;649-82913604A;7300090;100;0;568
MAT01751473;571-745229-5;7300090;0;1000;91
MAT01751832;202K111-25/86-0;7300090;0;0;10.36
MAT01751994;K85X-AA-15S-K;7300090;0;0;2.46
MAT01753762;N11R DM;7300090;0;0;24.27
MAT01753828;798-HMS08A1810SDT103;7300090;0;0;69.57
MAT01753867;DT06-4S;7300090;0;0;2.1
MAT01754099;538-172718-3111;7300090;0;0;0.04
MAT01754133;1847107;7300090;0;0;7.9
MAT01754149;538-105325-1003;7300090;0;0;0.16
MAT01754149;538-105325-1003;7300090;10;0;0.11
MAT01754149;538-105325-1003;7300090;100;0;0.08
MAT01754220;MP24M23F;7300090;0;0;1
MAT01754421;MS3102E20-29P;7300090;0;0;17.9
MAT01754643;538-505572-1000;7300090;0;0;0.09
MAT01754734;538-172709-0001;7300090;0;0;0.11
MAT01754734;538-172709-0001;7300090;1000;0;0.086
MAT01754892;571-DTV06-18SA-C043;7300090;0;0;9.2
MAT01754895;571-DT8S-BT-BK;7300090;0;0;2.77
MAT01754897;571-DT8P-BT-BK;7300090;0;0;3.4
MAT01754988;1011-235-0405;7300090;0;0;2.69
MAT01755598;517-SJ-5018BK;7300090;0;0;0.29
MAT01755598;517-SJ-5018BK;7300090;10;0;0.219
MAT01755598;517-SJ-5018BK;7300090;100;0;0.184
MAT01755621;538-39-00-0083;7300090;0;0;0.08
MAT01755621;538-39-00-0083;7300090;8000;0;0.074
MAT01755621;538-39-00-0083;7300090;12000;0;0.067
MAT01756434;571-1-794227-0;7300090;0;0;0.81
MAT01756761;538-213028-3000;7300090;0;0;0.09
MAT01756880;571-179993-1;7300090;0;0;1.11
MAT01756880;571-179993-1;7300090;10;0;0.94
MAT01756880;571-179993-1;7300090;100;0;0.84
MAT01756974;571-1375820-4;7300090;0;0;0.17
MAT01757008;654-973106A1816S621  (97-3106A-18-16S(62;7300090;0;0;39.16
MAT01757185;538-09-50-7041;7300090;0;0;0.253
MAT01757223;651-1777794;7300090;0;0;19.13
MAT01757223;651-1777794;7300090;10;0;18.51
MAT01757223;651-1777794;7300090;25;0;17.42
MAT01757406;1564411-5;7300090;0;0;0.579
MAT01757430;64325-1010;7300090;0;0;0.079
MAT01757434;64320-1301;7300090;0;0;0.605
MAT01757759;983-T60006-L2040W424;7300090;0;0;14.48
MAT01757915;538-216946-5111;7300090;0;0;0.312
MAT01757929;152-173112-0309;7300090;0;0;1.79
MAT01758003;RTS0L-16CG;7300090;0;0;10.09
MAT01758025;1445716-2;7300090;0;0;8.36
MAT01758027;571-1658686-1;7300090;0;1000;109
MAT01758176;538-172258-3108;7300090;0;0;0.19
MAT01758581;571-66584-2;7300090;0;1000;241
MAT01758583;654-RT0B16CGNS1;7300090;0;0;18.78
MAT01758583;654-RT0B16CGNS1;7300090;10;0;17.09
MAT01758583;654-RT0B16CGNS1;7300090;50;0;16.24
MAT01758631;571-66255-2;7300090;0;1000;3690
MAT01758645;571-213900-1;7300090;0;0;12.42
MAT01758888;538-50-84-1020;7300090;0;0;0.13
MAT01759335;JL04V-6A18-10SE-EB-R;7300090;0;0;34.37
MAT01734619;1504853;7300095;0;0;11.3
MAT01721873;Beistellung Zayer;7300120;0;0;1
MAT01722695;Beistellung Zayer;7300120;0;0;0.01
MAT01723820;Customer Zayer;7300120;0;0;0.01
MAT01724276;Beistellung Zayer;7300120;0;0;0.01
MAT01726073;Beistellung Zayer;7300120;0;0;0.01
MAT01726363;Beistellung Zayer;7300120;0;0;0.01
MAT01726454;Beistellung Zayer;7300120;0;0;0.01
MAT01726867;Beistellung Zayer;7300120;0;0;0.01
MAT01722993;623-0431176451;7300090;0;0;6.07
MAT01725082;656-SRCN1A2116P;7300090;0;0;10.37
MAT01727673;829-15358639;7300090;0;0;0.31
MAT01730091;656-MX19002S51;7300090;100;0;0.914
MAT01730091;656-MX19002S51;7300090;0;0;1.19
MAT01730091;656-MX19002S51;7300090;10;0;0.996
MAT01731814;571-14807110;7300090;0;0;0.43
MAT01732648;538-47271-1016;7300090;0;0;0.14
MAT01732648;538-47271-1016;7300090;25;0;0.12
MAT01732648;538-47271-1016;7300090;50;0;0.109
MAT01733362;571-350547-1;7300090;0;0;0.12
MAT01734505;571-929973-1-CT;7300090;0;0;0.51
MAT01734505;571-929973-1-CT;7300090;10;0;0.385
MAT01734505;571-929973-1-CT;7300090;100;0;0.342
MAT01734654;538-57406-5000;7300090;0;0;909.62
MAT01734770;571-967067-1;7300090;0;0;0.3
MAT01735080;571-1-967628-6;7300090;0;0;2.3
MAT01738103;798-DF3-5EP-2C;7300090;0;0;0.27
MAT01738103;798-DF3-5EP-2C;7300090;10;0;0.193
MAT01738103;798-DF3-5EP-2C;7300090;100;0;0.164
MAT01738279;538-39-00-0139;7300090;0;0;0.25
MAT01738279;538-39-00-0139;7300090;12000;0;0.231
MAT01738279;538-39-00-0139;7300090;24000;0;0.226
MAT01738666;650-CBR-2-2-A(B3);7300090;0;0;28.18
MAT01741564;965576-1;7300090;0;0;1.23
MAT01742788;538-43031-0012;7300090;0;0;0.15
MAT01742790;167-BNI12FBF04ASCPG7;7300090;0;0;16.79
MAT01742981;538-83000-0083;7300090;0;0;1.09
MAT01742981;538-83000-0083;7300090;10;0;0.951
MAT01742981;538-83000-0083;7300090;100;0;0.828
MAT01743066;NAC3FPX;7300090;0;0;8.25
MAT01743068;NO2-4FDW-A;7300090;0;0;83.3
MAT01743185;JL04-2428CK(17)-R;7300090;0;0;20.31
MAT01743187;JL04-2022CK(14)-R;7300090;0;0;19.03
MAT01743189;523-T3361002;7300090;0;0;8.62
MAT01743189;523-T3361002;7300090;10;0;8.25
MAT01743189;523-T3361002;7300090;25;0;7.5
MAT01743454;810-ZCAT2035-0930A;7300090;0;0;1.94
MAT01743508;538-03-09-1157;7300090;0;0;0.55
MAT01743778;Amphenol RT00128SNH-K;7300090;0;0;13.99
MAT01743778;Amphenol RT00128SNH-K;7300090;10;0;12.98
MAT01743778;Amphenol RT00128SNH-K;7300090;100;0;9.99
MAT01744165;538-50-84-2062;7300090;0;0;0.48
MAT01744384;571-1-794606-1;7300090;0;0;0.06
MAT01744986;172765-2121;7300090;0;0;0.09
MAT01745249;571-WM-6S;7300090;0;0;0.38
MAT01745401;644-PV8-14RX-TY;7300090;0;1000;824
MAT01745401;644-PV8-14RX-TY;7300090;200;1000;200
MAT01745401;644-PV8-14RX-TY;7300090;2000;1000;1228
MAT01745673;571-293735-1;7300090;0;0;1.68
MAT01745825;46993-0411;7300090;0;0;0.54
MAT01746359;279LR1F120R;7300090;0;0;0.14
MAT01746364;538-02-08-1002;7300090;0;0;0.05
MAT01746364;538-02-08-1002;7300090;250;0;0.038
MAT01746364;538-02-08-1002;7300090;500;0;0.037
MAT01746587;HDP24-24-23PE;7300090;0;0;13.02
MAT01746679;654-M81969/14-01;7300090;0;0;6.64
MAT01747261;693-1241.2821;7300090;0;0;14.86
MAT01747261;693-1241.2821;7300090;100;0;13.59
MAT01747261;693-1241.2821;7300090;500;0;13.12
MAT01747920;798-MDF97-5S-3.5C;7300090;0;0;0.53
MAT01748044;50-57-9407;7300090;0;0;0.41
MAT01748046;50-57-9403;7300090;0;0;0.21
MAT01748048;206509-1;7300090;0;0;0.52
MAT01748101;9538;7300090;0;0;514
MAT01748858;C091 31H003 100 2;7300090;0;0;17.39
MAT01748895;538-51227-1200;7300090;0;0;0.36
MAT01748895;538-51227-1200;7300090;10;0;0.27
MAT01748895;538-51227-1200;7300090;100;0;0.233
MAT01748905;798-HR34B - 12WLPB-10SC;7300090;0;0;16.82
MAT01748928;602-5118C-100;7300090;0;0;18.66
MAT01749028;693-1241.2801;7300090;0;0;9.26
MAT01749028;693-1241.2801;7300090;50;0;8.39
MAT01749028;693-1241.2801;7300090;100;0;7.67
MAT01749285;1-965421-1;7300090;0;0;2.56
MAT01749285;1-965421-1;7300090;100;0;2.44
MAT01749285;1-965421-1;7300090;250;0;2.13
MAT01749423;644-PV8-10RX-TY;7300090;0;1000;720
MAT01749939;651-1713407;7300090;0;0;9.77
MAT01750034;538-63811-8300;7300090;0;0;326.25
MAT01750040;654-M39029/58-363;7300090;0;0;0.42
MAT01750196;HD36-24-29PE-059;7300090;0;0;53.65
MAT01750424;132173;7300090;0;0;8.68
MAT01750607;571-3502181;7300090;0;0;0.02
MAT01750607;571-3502181;7300090;15000;0;0.019
MAT01750607;571-3502181;7300090;25000;0;0.017
MAT01750770;571-928909-2;7300090;0;0;0.17
MAT01750770;571-928909-2;7300090;3000;0;0.168
MAT01750770;571-928909-2;7300090;4500;0;0.158
MAT01751367;571-11042570;7300090;0;0;1.16
MAT01751715;501-R142704000;7300090;0;0;10.79
MAT01751715;501-R142704000;7300090;200;0;9.84
MAT01752365;MLX39000181;7300090;0;100;406
MAT01752603;571-11752182;7300090;0;0;0.42
MAT01752603;571-11752182;7300090;10;0;0.309
MAT01752603;571-11752182;7300090;100;0;0.27
MAT01752741;649-UT0W61832SH;7300090;0;0;38.3
MAT01753279;GTS06CF20-29S;7300090;0;0;55.77
MAT01753417;65039-032ELF;7300090;0;0;0.22
MAT01753501;649-UT001412PH;7300090;0;0;17.58
MAT01753941;571-2141614-4;7300090;0;0;1.12
MAT01753953;1652750000;7300090;0;0;12.07
MAT01754217;538-46012-314;7300090;0;0;0.1
MAT01754217;538-46012-314;7300090;8000;0;0.09
MAT01754217;538-46012-314;7300090;12000;0;0.088
MAT01754468;SR 6P3-7;7300090;0;0;1.36
MAT01754736;538-172709-0002;7300090;0;0;0.2
MAT01754736;538-172709-0002;7300090;1000;0;0.092
MAT01754857;571-1721621;7300090;0;0;1.18
MAT01755119;152-173112-0561;7300090;0;0;0.92
MAT01755119;152-173112-0561;7300090;10;0;0.754
MAT01755119;152-173112-0561;7300090;100;0;0.629
MAT01755672;71-CMF551K0000BHEK;7300090;0;100;47.4
MAT01755835;571-160292;7300090;0;100;44.6
MAT01756116;798-DF11-2428SCF;7300090;0;1000;20
MAT01756469;644-TM3S25-M;7300090;0;0;0.44
MAT01756850;51S107-802N5;7300090;0;0;11.35
MAT01758263;538-172264-4004;7300090;0;0;0.09
MAT01758267;644-PV4-56RX-T;7300090;0;0;2.27
MAT01758267;644-PV4-56RX-T;7300090;10;0;2.41
MAT01758267;644-PV4-56RX-T;7300090;100;0;2.2
MAT01758564;305-464772;7300090;0;0;0.51
MAT01758564;305-464772;7300090;10;0;0.445
MAT01758564;305-464772;7300090;100;0;0.366
MAT01758629;654-RTS1BS16N4S03;7300090;0;0;14.55
MAT01758629;654-RTS1BS16N4S03;7300090;10;0;12.9
MAT01758629;654-RTS1BS16N4S03;7300090;100;0;9.36
MAT01759536;654-SLPPA25BSR0;7300090;0;0;9.04
MAT01759653;523-TN0101600022;7300090;0;1000;465
MAT01759796;654-SLPIPB35BSR0;7300090;0;0;28.32
MAT01723376;Beistellung Zayer;7300120;0;0;0.01
MAT01723818;Customer Zayer;7300120;0;0;0.01
MAT01723925;Beistellung Zayer;7300120;0;0;0.01
MAT01726070;Beistellung Zayer;7300120;0;0;0.01
MAT01726878;Beistellung Zayer;7300120;0;0;0.01
MAT01729856;Beistellung Torres;7300120;0;0;0.01
MAT01710559;1CA46-10-5CF/1CA46-10-5CF;7300179;0;0;48.84
MAT01710562;1CA46-12-6CF/1CA46-12-6CF;7300179;0;0;34.89
MAT01710566;1CA46-12-6CF/1CA46-12-6CF;7300179;0;0;61.93
MAT01711424;1CA46-12-6CF/462-6x20700/;7300179;0;0;78.33
MAT01711456;1CA46-12-6CF/1CA46-12-6CF;7300179;0;0;19.8
MAT01711615;1CA46-8-4CF/1CA46-8-4CF;7300179;0;0;5.48
MAT01711858;1CA48-12-6/1CA48-12-6;7300179;0;0;34.49
MAT0171198;GE06LREDOMDCF;7300179;0;0;0.75
MAT01712257;1CA48-10-6/1CA48-10-6;7300179;0;0;24.61
MAT01712548;304-16,bds.Serie43 L=1430;7300179;0;0;326.85
MAT01712562;462-8 beidseitig 1CA46-15;7300179;0;0;25.09
MAT01712570;1CA46-6-4/492-4 x 2.130/C;7300179;0;0;8.97
MAT01712774;1CA46-12-6/1CA46-12-6;7300179;0;0;6.42
MAT01712866;1CA48-12-6/1CA48-12-6;7300179;0;0;3.44
MAT01713083;301SN-6X12716/1CA48-12-6/;7300179;0;0;37.21
MAT01713093;1CA48-12-6/441-6 x 8.000/;7300179;0;0;52.2
MAT01713306;301SN-8x555,1CA48-15-8CF,;7300179;0;0;6.93
MAT01713316;AFGE-63-K0 K0-5800P;7300179;0;0;12.51
MAT01713375;301SN-6x2830,1CA48-12-6CF;7300179;0;0;10.19
MAT01713379;301SN-5x5072,1CA48-10-5,1;7300179;0;0;14.61
MAT01713537;301SN-6x2227mm,beids.1CA4;7300179;0;0;9.58
MAT01713539;301SN-6x3920mm,beids.1CA4;7300179;0;0;30.65
MAT01713554;301SN-10x8988mm, bds.1CA4;7300179;0;0;38.1
MAT01713749;301SN-5x3500/2x1CA48-8-5C;7300179;0;0;15.23
MAT01713890;301SN-10/9134/16848-10-10;7300179;0;0;42.91
MAT01713975;301SN-4x3000,1DO48-8-4CF,;7300179;0;0;9.58
MAT01714012;301SN-6x4708,1CA48-10-6,;7300179;0;0;15.33
MAT01714015;301SN-6x5982,1CA48-10-6,;7300179;0;0;18.81
MAT01714027;301SN-5x11810,1CA48-10-5,;7300179;0;0;30.86
MAT0171413;NW12 2SC12 DKOL 15VA;7300179;0;0;39.7
MAT01714161;28Lx9460,2SN25,beids. DKO;7300179;0;0;69.1
MAT01714351;11.013-8-4;7300179;0;0;7.75
MAT01714371;301SN-6x4090mm,beids.1CA4;7300179;0;0;15.34
MAT01714425;801-8-RED-RLX6800/3C382-1;7300179;0;0;47.42
MAT0179282;523-MS3057-4A;7300090;0;0;3.84
MAT0179282;523-MS3057-4A;7300090;10;0;3.69
MAT0179282;523-MS3057-4A;7300090;50;0;3.39
MAT01717229;Beistellung Zayer;7300120;0;0;0.01
MAT01722696;Beistellung Zayer;7300120;0;0;0.01
MAT01723375;Beistellung Zayer;7300120;0;0;0.01
MAT01723379;Beistellung Zayer;7300120;0;0;0.01
MAT01723813;Customer Zayer;7300120;0;0;0.01
MAT01710534;1CA48-6-4/1DO48-6-4;7300179;0;0;11
MAT01710561;1CA46-12-6CF/1CA46-12-6CF;7300179;0;0;66.29
MAT01710569;1CA48-10-5/1CA48-10-5;7300179;0;0;22.49
MAT01710609;1CA48-12-06/1CA48-12-06;7300179;0;0;16.74
MAT01711412;1CA48-12-6/1CA48-12-6;7300179;0;0;45.42
MAT01711423;FC 310-12;7300179;0;0;5.87
MAT01711436;190/8-20;7300179;0;0;3.9
MAT01711455;1CA46-15-8CF/1CA46-15-8CF;7300179;0;0;26.16
MAT01711672;1CA48-12-6/1CA48-12-6;7300179;0;0;21.29
MAT01711703;301SN-6x3100mm,eins.1CA48;7300179;0;0;10.93
MAT01711856;RAP14-322;7300179;0;0;0.82
MAT01712564;462-5 beidseitig 1CA46-10;7300179;0;0;16.58
MAT01712566;462-5 beidseitig 1CA46-10;7300179;0;0;16.86
MAT01712742;1CF46-10-5/1CF46-10-5;7300179;0;0;8.75
MAT01712745;1CA46-15-8/1CF46-15-8;7300179;0;0;9.4
MAT01712749;1CA46-15-8/1CA46-15-8;7300179;0;0;5.92
MAT01712751;1CA46-6-4/1CA46-6-4;7300179;0;0;5.07
MAT01712754;1CA46-12-6/1CA46-12-6;7300179;0;0;5.65
MAT01712756;1CA46-12-6/1CF46-12-6;7300179;0;0;5.75
MAT01712758;1CA46-15-8/1CA46-15-8;7300179;0;0;7.26
MAT01712760;1CA46-12-6/1CF46-12-6;7300179;0;0;5.08
MAT01712773;1CA46-15-8/1CF46-15-8;7300179;0;0;6.94
MAT01712777;1CA46-15-8/1CA46-15-8;7300179;0;0;8.39
MAT01712813;12G22FDLORX/12G22FDLORX;7300179;0;0;75.05
MAT01712920;1CA48-12-6/1CA48-12-6;7300179;0;0;34.72
MAT01712927;1CA48-8-4/1CA48-8-4;7300179;0;0;15.8
MAT01712942;1CA48-12-6/1CA48-12-6;7300179;0;0;33.73
MAT01713091;1CA48-12-6/421-6 x 6.200/;7300179;0;0;37.5
MAT01713098;ME-32x5,0-025-G;7300179;0;0;70.48
MAT01713279;2SC DN25x34550mm bds. DKO;7300179;0;0;265
MAT01713305;301SN-5x2830,1CA48-10-5CF;7300179;0;0;9.2
MAT01713309;1CA48-8-4/441-SN4x8.000/1;7300179;0;0;41.8
MAT01713314;AFGE-63-K0 K0-5800P;7300179;0;0;13.27
MAT01713318;1TE-16-A05/9 ohne-3700P;7300179;0;0;18.81
MAT01713350;301SN-6X11260/1CA48-12-6/;7300179;0;0;33.23
MAT01713387;1CA48-8-4/1CA48-8-4;7300179;0;0;7.47
MAT01713417;301SN-6X9895/1CA48-12-6/;7300179;0;0;29.5
MAT01713582;421SN-8X18660/1CA48-15-8/;7300179;0;0;53.37
MAT01713585;1CA48-12-6/1CA48-12-6;7300179;0;0;20.79
MAT01713616;301SN-8X11170/1CA48-15-8/;7300179;0;0;38.26
MAT01713618;301SN-8X19180/1CA48-15-8/;7300179;0;0;63.3
MAT01713643;1CA48-12-6/1CA48-12-6;7300179;0;0;23.29
MAT01713860;421SN-6x10500mm 2x1CA48-1;7300179;0;0;28.76
MAT01713861;421SN-4x10500mm 2x1CA48-8;7300179;0;0;25.68
MAT01714011;301SN-6x9895,1CA48-10-6,;7300179;0;0;29.5
MAT01757023;DBM9W4SA197;7300090;10;0;7.59
MAT01757023;DBM9W4SA197;7300090;25;0;7.03
MAT01757023;DBM9W4SA197;7300090;0;0;8.36
MAT01757091;71-CMF55-3.92K-E3B;7300090;0;0;1.37
MAT01757154;571-665054;7300090;0;100;29.7
MAT01757412;RKTS4-288/10M;7300090;0;0;61.6
MAT01757412;RKTS4-288/10M;7300090;5;0;50.31
MAT01757412;RKTS4-288/10M;7300090;10;0;46.6
MAT01757432;64323-1039 / ganzes Reel;7300090;0;0;0.142
MAT01757436;64322-1039;7300090;0;0;0.097
MAT01757438;1670866-1;7300090;0;0;0.844
MAT01757499;523-034-1025-12G;7300090;25;0;10.41
MAT01757499;523-034-1025-12G;7300090;0;0;12.59
MAT01757499;523-034-1025-12G;7300090;10;0;11.16
MAT01758336;571-66564-8;7300090;0;1000;410
MAT01758468;654-RT0W61626SNH;7300090;10;0;16.67
MAT01758468;654-RT0W61626SNH;7300090;50;0;16.31
MAT01758468;654-RT0W61626SNH;7300090;0;0;17.66
MAT01758474;523-122426;7300090;0;0;3.97
MAT01758474;523-122426;7300090;10;0;3.71
MAT01758474;523-122426;7300090;500;0;2.6
MAT01758605;538-105415-0003;7300090;1000;100;80
MAT01758605;538-105415-0003;7300090;2000;100;146
MAT01758605;538-105415-0003;7300090;0;100;10.2
MAT01758613;654-PT06E1210SSR;7300090;0;100;31.22
MAT01758613;654-PT06E1210SSR;7300090;10;100;27.13
MAT01758613;654-PT06E1210SSR;7300090;25;100;25.96
MAT01758627;571-2062261;7300090;0;0;5.38
MAT01758648;571-2138454;7300090;0;0;7.56
MAT01758911;656-JL05-6A20-29P-R;7300090;0;0;56.74
MAT01758938;654-97-4106A-22-14S;7300090;0;0;33.02
MAT01758998;UT014LPGN;7300090;0;0;152.3
MAT01758998;UT014LPGN;7300090;10;0;143.29
MAT01758998;UT014LPGN;7300090;25;0;135.38
MAT01759789;108-ASDBCAPW0000;7300090;0;0;12.99
MAT01710533;1CA48-8-4/1DO48-8-4;7300179;0;0;8.41
MAT01711411;1CA48-12-6/1CA48-12-6;7300179;0;0;45.91
MAT01711426;RED 12/08LOMDCF;7300179;0;0;2.51
MAT01711458;1CA46-6-4CF/1CA46-6-4CF;7300179;0;0;17.96
MAT01711562;1CA46-10-5CF/1CA46-10-5CF;7300179;0;0;36.68
MAT01711661;WSV10LCF;7300179;0;0;6.16
MAT0171170;11DPX-8-04/11DPX-8-04;7300179;0;0;27.04
